mean_err,jerk,success,misalign,reaction,method,delta,trial
0.03661179256113305,0.0010856066265273851,0.7483333333333333,0.0,9.142857142857142,VLASH,1,11
0.03417472481241652,0.0010751543120697353,0.7566666666666667,0.0,8.266666666666667,Sync,1,12
0.04200041578721957,0.0011841029869189617,0.7316666666666667,0.005378123363233019,9.066666666666666,Naive-Async,1,12
0.03717574191190798,0.0010751543120697293,0.735,0.0,9.066666666666666,VLASH,1,12
0.02782301154621523,0.0009032756734121511,0.7616666666666667,0.0,9.866666666666667,Sync,1,13
0.02811555033690281,0.0009980720057801045,0.7766666666666666,0.004416370562942486,7.066666666666666,Naive-Async,1,13
0.02411978931187679,0.000903275673412146,0.7766666666666666,0.0,7.133333333333334,VLASH,1,13
0.03869008796312111,0.0009828854026390271,0.73,0.0,10.3125,Sync,1,14
0.03539491959313531,0.0010740114092025182,0.7633333333333333,0.004705205820919724,6.875,Naive-Async,1,14
0.03130666342587441,0.0009828854026390217,0.77,0.0,6.9375,VLASH,1,14
0.03216456917729539,0.0008775404460847954,0.7516666666666667,0.0,8.642857142857142,Sync,1,15
0.031997896790195456,0.0009697543151547186,0.7683333333333333,0.0043311726993819155,7.857142857142857,Naive-Async,1,15
0.028058087948166246,0.0008775404460847892,0.77,0.0,7.857142857142857,VLASH,1,15
0.0377106549144643,0.0011953483685165412,0.755,0.0,11.133333333333333,Sync,1,16
0.040863574156140295,0.0013222989890779022,0.755,0.006057280901444779,10.533333333333333,Naive-Async,1,16
0.03537042400139732,0.0011953483685165378,0.77,0.0,10.533333333333333,VLASH,1,16
0.027810414885335557,0.0008950313583292218,0.7783333333333333,0.0,7.928571428571429,Sync,1,17
0.033800894301426014,0.0009895059249557584,0.7633333333333333,0.004508410440909399,8.214285714285714,Naive-Async,1,17
0.029721856550464713,0.0008950313583292185,0.7733333333333333,0.0,8.142857142857142,VLASH,1,17
0.02972816944266483,0.0009673071813670473,0.78,0.0,7.2,Sync,1,18
0.03428623024192054,0.0010676764915869767,0.7566666666666667,0.004876342002131857,7.733333333333333,Naive-Async,1,18
0.029884373505069537,0.0009673071813670412,0.7666666666666667,0.0,7.733333333333333,VLASH,1,18
0.036464741747409615,0.0011688073406093628,0.7483333333333333,0.0,8.8,Sync,1,19
0.041984036402807616,0.0012873313704405628,0.7316666666666667,0.005785837431898627,9.133333333333333,Naive-Async,1,19
0.036830906824871,0.001168807340609358,0.7383333333333333,0.0,9.133333333333333,VLASH,1,19
0.02647324759392983,0.0008303593622114874,0.7866666666666666,0.0,9.066666666666666,Sync,1,20
0.035355108976209346,0.0009229432666534294,0.755,0.004220069879650991,10.2,Naive-Async,1,20
0.03153687741137604,0.0008303593622114802,0.7616666666666667,0.0,10.133333333333333,VLASH,1,20
0.03206508923796252,0.0012444148094131933,0.7616666666666667,0.0,7.375,Sync,1,21
0.044723959665608035,0.0013645001271193685,0.71,0.006265243942306606,8.5,Naive-Async,1,21
0.03910133254080083,0.0012381004862051688,0.7233333333333334,0.0,8.5,VLASH,1,21
0.027100263459660105,0.0009285762243723852,0.7666666666666667,0.0,6.8,Sync,1,22
0.03876848280142068,0.0009946850232498525,0.7216666666666667,0.004555554671784259,10.733333333333333,Naive-Async,1,22
0.0346655405451517,0.0008977331077604819,0.7266666666666667,0.0,10.733333333333333,VLASH,1,22
0.038716551620224124,0.0011928359914492007,0.725,0.0,10.3125,Sync,1,23
0.044792567744963444,0.0013141181364797173,0.7116666666666667,0.005864061632219282,8.875,Naive-Async,1,23
0.0396170493476701,0.0011928359914491946,0.7216666666666667,0.0,8.875,VLASH,1,23
0.0340657805988559,0.0010751230874585,0.7483333333333333,0.0,9.625,Sync,1,24
0.03343731604643119,0.0011803925044788172,0.7666666666666667,0.005261626587522757,6.625,Naive-Async,1,24
0.028777831596690912,0.0010751230874584954,0.7766666666666666,0.0,6.625,VLASH,1,24
0.03461422495112254,0.0011760023497328414,0.765,0.0,8.066666666666666,Sync,1,25
0.045490853256998615,0.001268519021982181,0.7066666666666667,0.005804506668830706,12.066666666666666,Naive-Async,1,25
0.04027448314266131,0.001144186562090612,0.7233333333333334,0.0,12.066666666666666,VLASH,1,25
0.021746145326879646,0.0007036486493095092,0.8033333333333333,0.0,6.357142857142857,Sync,1,26
0.027098861816088105,0.0007810730964994424,0.805,0.0035498335152960364,6.642857142857143,Naive-Async,1,26
0.023832429213204116,0.0007036486493095033,0.8016666666666666,0.0,6.642857142857143,VLASH,1,26
0.035786403150351934,0.001150558840881044,0.7466666666666667,0.0,8.6,Sync,1,27
0.04312258607865129,0.0012718411938365043,0.7316666666666667,0.005785331408907091,8.866666666666667,Naive-Async,1,27
0.03791797731228905,0.0011505588408810374,0.735,0.0,8.866666666666667,VLASH,1,27
0.030999435914914504,0.0010464003539184061,0.7733333333333333,0.0,7.466666666666667,Sync,1,28
0.03608021553037498,0.001123372917578816,0.75,0.005142575303205917,10.333333333333334,Naive-Async,1,28
0.03141565638234982,0.0010134145085370781,0.7566666666666667,0.0,10.333333333333334,VLASH,1,28
0.02238295982260767,0.0009254828941886574,0.8083333333333333,0.0,6.142857142857143,Sync,1,29
0.036129726511658945,0.0010239779912933594,0.7466666666666667,0.00466989084163217,8.0,Naive-Async,1,29
0.031863721731638796,0.0009254828941886507,0.7533333333333333,0.0,8.0,VLASH,1,29
0.03729719621555871,0.0012035965668921406,0.7566666666666667,0.0,11.428571428571429,Sync,1,30
0.046546412495964556,0.001332754509264885,0.725,0.00594927197583203,9.571428571428571,Naive-Async,1,30
0.04112323915855067,0.0012035965668921358,0.7466666666666667,0.0,9.571428571428571,VLASH,1,30
0.03696611640845993,0.0010754404592345857,0.7316666666666667,0.0,8.666666666666666,Sync,1,31
0.039486131806570436,0.0011921001225467115,0.735,0.005370587891054515,8.2,Naive-Async,1,31
0.034602087578880794,0.00107544045923458,0.7416666666666667,0.0,8.2,VLASH,1,31
0.02595625779244819,0.0009007065448968182,0.7866666666666666,0.0,6.2,Sync,1,32
0.03667906112057032,0.0009657334172155757,0.74,0.004309295871859934,7.533333333333333,Naive-Async,1,32
0.03278076935316619,0.0008710908485958057,0.745,0.0,7.533333333333333,VLASH,1,32
0.02985160964473111,0.0010362620105210704,0.7866666666666666,0.0,7.214285714285714,Sync,1,33
0.039036834977382945,0.0011450528972497657,0.7466666666666667,0.005226240811016045,8.357142857142858,Naive-Async,1,33
0.034311399983423585,0.0010362620105210663,0.7616666666666667,0.0,8.357142857142858,VLASH,1,33
0.03800138156883464,0.001149588551040112,0.7683333333333333,0.0,8.428571428571429,Sync,1,34
0.039755836494997025,0.001276339362417735,0.7666666666666667,0.005822021127940242,8.142857142857142,Naive-Async,1,34
0.034472171679218365,0.001149588551040107,0.78,0.0,8.142857142857142,VLASH,1,34
0.03208856765307627,0.0009623537181979094,0.745,0.0,8.0,Sync,1,35
0.03244104216326279,0.0010657458547841756,0.755,0.004808207342871182,7.333333333333333,Naive-Async,1,35
0.028049598543997783,0.0009623537181979046,0.7583333333333333,0.0,7.333333333333333,VLASH,1,35
0.03215738779392327,0.0012134206132804399,0.7733333333333333,0.0,7.466666666666667,Sync,1,36
0.043411949181048716,0.001311731643252137,0.7333333333333333,0.006003866817448718,10.666666666666666,Naive-Async,1,36
0.037970624003082196,0.0011831003139116622,0.7533333333333333,0.0,10.666666666666666,VLASH,1,36
0.034998818049673905,0.000994939238681101,0.755,0.0,10.6,Sync,1,37
0.03459486356526674,0.0011058459297454656,0.7616666666666667,0.005054086643753265,9.733333333333333,Naive-Async,1,37
0.029941444591864118,0.0009949392386810988,0.765,0.0,9.733333333333333,VLASH,1,37
0.027349045259498876,0.000999454550834017,0.79,0.0,7.642857142857143,Sync,1,38
0.03369841566380433,0.0011105133659521224,0.7716666666666666,0.0050694182427103865,7.928571428571429,Naive-Async,1,38
0.02900262696999692,0.0009994545508340109,0.7833333333333333,0.0,7.928571428571429,VLASH,1,38
0.031751473556678615,0.0009882898288079943,0.77,0.0,7.5,Sync,1,39
0.037487660837318686,0.0010910022250382259,0.7483333333333333,0.004969813869900832,8.357142857142858,Naive-Async,1,39
0.032953509720597664,0.0009882898288079884,0.755,0.0,8.357142857142858,VLASH,1,39
0.029462619292826016,0.0009269806296774344,0.77,0.0,6.933333333333334,Sync,1,40
0.03349230436197671,0.0010080921955452793,0.7616666666666667,0.004559004371172697,7.0,Naive-Async,1,40
0.029340578699257307,0.0009106650616795476,0.7683333333333333,0.0,7.0,VLASH,1,40
0.030211502884141036,0.0009769523362150748,0.7983333333333333,0.0,7.214285714285714,Sync,1,41
0.03801621204145971,0.0010854802667246129,0.7733333333333333,0.004964400056919501,7.642857142857143,Naive-Async,1,41
0.033467052972505705,0.000976952336215069,0.785,0.0,7.642857142857143,VLASH,1,41
0.03527758998626906,0.0010760669416983541,0.7633333333333333,0.0,7.733333333333333,Sync,1,42
0.04135804813130287,0.001187895461673837,0.7416666666666667,0.005423409958517638,8.266666666666667,Naive-Async,1,42
0.03645659391442802,0.0010760669416983505,0.7583333333333333,0.0,8.266666666666667,VLASH,1,42
0.03478865594133874,0.0012542789708837215,0.7733333333333333,0.0,10.4,Sync,1,43
0.04456207684320517,0.0013875383763044455,0.725,0.006358915085062319,11.6,Naive-Async,1,43
0.03883306650948389,0.0012542789708837156,0.745,0.0,11.533333333333333,VLASH,1,43
0.03514602164606685,0.0010869081219505967,0.7483333333333333,0.0,8.4,Sync,1,44
0.042456891328116475,0.001175139542917361,0.715,0.00537979393161401,11.4,Naive-Async,1,44
0.037534497351065156,0.00105797662142843,0.73,0.0,11.4,VLASH,1,44
0.029968955529984253,0.0008967671163788363,0.765,0.0,7.933333333333334,Sync,1,45
0.03476466299477845,0.0009878494093651402,0.7666666666666667,0.004524190854598268,7.6,Naive-Async,1,45
0.030691064678088454,0.0008967671163788315,0.7733333333333333,0.0,7.6,VLASH,1,45
0.03396573158750577,0.0010888492732258725,0.7683333333333333,0.0,8.142857142857142,Sync,1,46
0.03986878583505901,0.001208167378460182,0.7466666666666667,0.005531465235500708,8.142857142857142,Naive-Async,1,46
0.03480232320011566,0.0010888492732258686,0.7566666666666667,0.0,8.142857142857142,VLASH,1,46
